date,matchday,home,away,status,home_goals,away_goals,utc,home_crest,away_crest,actual_ftr,p_A,p_D,p_H,pred_ftr,xg_home,xg_away
2026-12-05,13,Rennes,Brest,SCHEDULED,,,2026-12-05T00:00:00Z,https://crests.football-data.org/529.png,https://crests.football-data.org/512.png,,0.20093302076728534,0.24970364891775207,0.5493633303149627,H,1.7,0.9
2026-12-05,13,Toulouse,Paris SG,SCHEDULED,,,2026-12-05T00:00:00Z,https://crests.football-data.org/511.png,https://crests.football-data.org/524.png,,0.47486091809771974,0.31222499731337094,0.21291408458890926,A,1.1,1.3
2026-12-05,13,Strasbourg,Lorient,SCHEDULED,,,2026-12-05T00:00:00Z,https://crests.football-data.org/576.png,https://crests.football-data.org/525.png,,0.15768144783183283,0.31615551190610286,0.5261630402620642,H,1.8,0.9
2026-12-05,13,Paris FC,Le Mans,SCHEDULED,,,2026-12-05T00:00:00Z,https://crests.football-data.org/1045.png,https://upload.wikimedia.org/wikipedia/en/5/57/Le_Mans_FC_logo.svg,,0.1983286814034096,0.2950170647538712,0.5066542538427192,H,1.4,0.8
2026-12-12,14,Nice,Lens,SCHEDULED,,,2026-12-12T00:00:00Z,https://crests.football-data.org/522.png,https://crests.football-data.org/546.png,,0.4157353107306316,0.2827514092443842,0.30151328002498423,A,1.1,1.2
2026-12-12,14,Paris SG,Paris FC,SCHEDULED,,,2026-12-12T00:00:00Z,https://crests.football-data.org/524.png,https://crests.football-data.org/1045.png,,0.17697182866977962,0.3552257535279503,0.46780241780227005,H,1.8,0.9
2026-12-12,14,Angers,Strasbourg,SCHEDULED,,,2026-12-12T00:00:00Z,https://crests.football-data.org/532.png,https://crests.football-data.org/576.png,,0.31701040644957446,0.3355003378983534,0.34748925565207217,H,1.1,1.2
2026-12-12,14,Brest,Troyes,SCHEDULED,,,2026-12-12T00:00:00Z,https://crests.football-data.org/512.png,https://crests.football-data.org/531.png,,0.2395049557748676,0.2912367300324812,0.4692583141926513,H,1.6,0.9
2026-12-12,14,Le Havre,Le Mans,SCHEDULED,,,2026-12-12T00:00:00Z,https://crests.football-data.org/533.png,https://upload.wikimedia.org/wikipedia/en/5/57/Le_Mans_FC_logo.svg,,0.23972338410510247,0.3307400129967156,0.42953660289818185,H,1.3,1.0
2026-12-12,14,Rennes,Monaco,SCHEDULED,,,2026-12-12T00:00:00Z,https://crests.football-data.org/529.png,https://crests.football-data.org/548.png,,0.32342761510796075,0.2818504087157559,0.3947219761762834,H,1.5,1.2
2026-12-12,14,Lorient,Lille,SCHEDULED,,,2026-12-12T00:00:00Z,https://crests.football-data.org/525.png,https://crests.football-data.org/521.png,,0.3722144187476475,0.3027213454214276,0.32506423583092486,A,1.2,1.1
2026-12-12,14,Auxerre,Toulouse,SCHEDULED,,,2026-12-12T00:00:00Z,https://crests.football-data.org/519.png,https://crests.football-data.org/511.png,,0.23984672762986958,0.31020444819519605,0.4499488241749343,H,1.3,0.9
2026-12-13,14,Lyon,Marseille,TIMED,,,2026-12-13T19:45:00Z,https://crests.football-data.org/523.png,https://crests.football-data.org/516.png,,0.24959020754035285,0.28190481392518496,0.4685049785344622,H,1.5,0.9
2027-01-02,15,Le Mans,Lyon,SCHEDULED,,,2027-01-02T00:00:00Z,https://upload.wikimedia.org/wikipedia/en/5/57/Le_Mans_FC_logo.svg,https://crests.football-data.org/523.png,,0.4094130442372338,0.27143424373078345,0.31915271203198275,A,1.2,1.4
2027-01-02,15,Brest,Marseille,SCHEDULED,,,2027-01-02T00:00:00Z,https://crests.football-data.org/512.png,https://crests.football-data.org/516.png,,0.31940722049909365,0.3170477091048274,0.3635450703960789,H,1.3,1.1
2027-01-02,15,Troyes,Rennes,SCHEDULED,,,2027-01-02T00:00:00Z,https://crests.football-data.org/531.png,https://crests.football-data.org/529.png,,0.41709182735044964,0.27956558867153836,0.3033425839780119,A,1.1,1.3
2027-01-02,15,Toulouse,Angers,SCHEDULED,,,2027-01-02T00:00:00Z,https://crests.football-data.org/511.png,https://crests.football-data.org/532.png,,0.22158777815559214,0.29586455431137887,0.48254766753302897,H,1.6,1.0
2027-01-02,15,Monaco,Nice,SCHEDULED,,,2027-01-02T00:00:00Z,https://crests.football-data.org/548.png,https://crests.football-data.org/522.png,,0.16149327072469558,0.23608339039445045,0.602423338880854,H,1.8,0.8
2027-01-02,15,Paris FC,Le Havre,SCHEDULED,,,2027-01-02T00:00:00Z,https://crests.football-data.org/1045.png,https://crests.football-data.org/533.png,,0.16563111290041643,0.2817330381624975,0.5526358489370861,H,1.5,0.8
2027-01-02,15,Lorient,Auxerre,SCHEDULED,,,2027-01-02T00:00:00Z,https://crests.football-data.org/525.png,https://crests.football-data.org/519.png,,0.2148840528190775,0.25034652940182955,0.5347694177790929,H,1.6,0.9
2027-01-02,15,Lille,Strasbourg,SCHEDULED,,,2027-01-02T00:00:00Z,https://crests.football-data.org/521.png,https://crests.football-data.org/576.png,,0.18449725106106538,0.29184612478528255,0.5236566241536521,H,1.6,1.0
2027-01-03,15,Lens,Paris SG,TIMED,,,2027-01-03T19:45:00Z,https://crests.football-data.org/546.png,https://crests.football-data.org/524.png,,0.34773448893070064,0.255714802500089,0.3965507085692104,H,1.4,1.4
2027-01-16,16,Marseille,Lille,SCHEDULED,,,2027-01-16T00:00:00Z,https://crests.football-data.org/516.png,https://crests.football-data.org/521.png,,0.28365147777472594,0.3362558199403508,0.3800927022849232,H,1.3,1.1
2027-01-16,16,Lyon,Lorient,SCHEDULED,,,2027-01-16T00:00:00Z,https://crests.football-data.org/523.png,https://crests.football-data.org/525.png,,0.17712688620329964,0.2626246989705547,0.5602484148261457,H,1.6,0.9
2027-01-16,16,Paris FC,Toulouse,SCHEDULED,,,2027-01-16T00:00:00Z,https://crests.football-data.org/1045.png,https://crests.football-data.org/511.png,,0.19473393598776276,0.2934205333633703,0.5118455306488668,H,1.4,0.8
2027-01-16,16,Rennes,Lens,SCHEDULED,,,2027-01-16T00:00:00Z,https://crests.football-data.org/529.png,https://crests.football-data.org/546.png,,0.3225382276465121,0.2538205041621636,0.4236412681913243,H,1.5,1.2
2027-01-16,16,Nice,Le Havre,SCHEDULED,,,2027-01-16T00:00:00Z,https://crests.football-data.org/522.png,https://crests.football-data.org/533.png,,0.22601752421807936,0.2923431021538746,0.48163937362804615,H,1.5,1.0
2027-01-16,16,Auxerre,Troyes,SCHEDULED,,,2027-01-16T00:00:00Z,https://crests.football-data.org/519.png,https://crests.football-data.org/531.png,,0.24820572333566096,0.28466434291313436,0.4671299337512047,H,1.4,1.0
2027-01-16,16,Strasbourg,Le Mans,SCHEDULED,,,2027-01-16T00:00:00Z,https://crests.football-data.org/576.png,https://upload.wikimedia.org/wikipedia/en/5/57/Le_Mans_FC_logo.svg,,0.15663179960230617,0.2767152454937014,0.5666529549039925,H,1.7,0.9
2027-01-16,16,Monaco,Brest,SCHEDULED,,,2027-01-16T00:00:00Z,https://crests.football-data.org/548.png,https://crests.football-data.org/512.png,,0.1937337169415984,0.2533615923615885,0.5529046906968131,H,1.7,0.9
2027-01-16,16,Angers,Paris SG,SCHEDULED,,,2027-01-16T00:00:00Z,https://crests.football-data.org/532.png,https://crests.football-data.org/524.png,,0.5407065393402671,0.287059782017578,0.17223367864215502,A,1.0,1.5
2027-01-23,17,Le Havre,Rennes,SCHEDULED,,,2027-01-23T00:00:00Z,https://crests.football-data.org/533.png,https://crests.football-data.org/529.png,,0.4221160812936745,0.30719565707137303,0.2706882616349526,A,0.9,1.0
2027-01-23,17,Strasbourg,Lyon,SCHEDULED,,,2027-01-23T00:00:00Z,https://crests.football-data.org/576.png,https://crests.football-data.org/523.png,,0.2697090042351488,0.3541469165936445,0.3761440791712066,H,1.7,1.2
2027-01-23,17,Lille,Paris FC,SCHEDULED,,,2027-01-23T00:00:00Z,https://crests.football-data.org/521.png,https://crests.football-data.org/1045.png,,0.1673618319313315,0.33370884471290735,0.498929323355761,H,1.6,0.9
2027-01-23,17,Lens,Brest,SCHEDULED,,,2027-01-23T00:00:00Z,https://crests.football-data.org/546.png,https://crests.football-data.org/512.png,,0.18016992733210047,0.21320073271829687,0.6066293399496027,H,1.9,0.9
2027-01-23,17,Paris SG,Auxerre,SCHEDULED,,,2027-01-23T00:00:00Z,https://crests.football-data.org/524.png,https://crests.football-data.org/519.png,,0.1551054286690833,0.2246987335582361,0.6201958377726805,H,2.1,0.9
2027-01-23,17,Troyes,Monaco,SCHEDULED,,,2027-01-23T00:00:00Z,https://crests.football-data.org/531.png,https://crests.football-data.org/548.png,,0.4182237862942046,0.2848641654745438,0.2969120482312517,A,1.1,1.6
2027-01-23,17,Lorient,Marseille,SCHEDULED,,,2027-01-23T00:00:00Z,https://crests.football-data.org/525.png,https://crests.football-data.org/516.png,,0.30258723516355207,0.327441034247211,0.3699717305892369,H,1.2,1.0
2027-01-23,17,Le Mans,Angers,SCHEDULED,,,2027-01-23T00:00:00Z,https://upload.wikimedia.org/wikipedia/en/5/57/Le_Mans_FC_logo.svg,https://crests.football-data.org/532.png,,0.2392254293540023,0.2869665465399912,0.4738080241060065,H,1.6,1.0
2027-01-23,17,Toulouse,Nice,SCHEDULED,,,2027-01-23T00:00:00Z,https://crests.football-data.org/511.png,https://crests.football-data.org/522.png,,0.2367881997800062,0.2702094015475503,0.49300239867244344,H,1.4,1.0
2027-01-30,18,Paris FC,Auxerre,SCHEDULED,,,2027-01-30T00:00:00Z,https://crests.football-data.org/1045.png,https://crests.football-data.org/519.png,,0.17689225339762354,0.25553294658043385,0.5675748000219426,H,1.6,0.8
2027-01-30,18,Lyon,Lille,SCHEDULED,,,2027-01-30T00:00:00Z,https://crests.football-data.org/523.png,https://crests.football-data.org/521.png,,0.24676104930353543,0.3493628575896128,0.4038760931068518,H,1.6,1.1
2027-01-30,18,Rennes,Lorient,SCHEDULED,,,2027-01-30T00:00:00Z,https://crests.football-data.org/529.png,https://crests.football-data.org/525.png,,0.18482258723657444,0.25945834170690457,0.5557190710565211,H,1.6,0.9
2027-01-30,18,Le Mans,Nice,SCHEDULED,,,2027-01-30T00:00:00Z,https://upload.wikimedia.org/wikipedia/en/5/57/Le_Mans_FC_logo.svg,https://crests.football-data.org/522.png,,0.23463872421730567,0.2675242755050408,0.49783700027765365,H,1.4,1.0
2027-01-30,18,Marseille,Troyes,SCHEDULED,,,2027-01-30T00:00:00Z,https://crests.football-data.org/516.png,https://crests.football-data.org/531.png,,0.17848330546441915,0.28348696932094053,0.5380297252146403,H,1.7,0.9
2027-01-30,18,Angers,Le Havre,SCHEDULED,,,2027-01-30T00:00:00Z,https://crests.football-data.org/532.png,https://crests.football-data.org/533.png,,0.2450537791627475,0.3372416198702364,0.417704600967016,H,1.4,1.0
2027-01-30,18,Brest,Strasbourg,SCHEDULED,,,2027-01-30T00:00:00Z,https://crests.football-data.org/512.png,https://crests.football-data.org/576.png,,0.3176356902669945,0.32568166812682187,0.3566826416061836,H,1.1,1.3
2027-01-30,18,Monaco,Paris SG,SCHEDULED,,,2027-01-30T00:00:00Z,https://crests.football-data.org/548.png,https://crests.football-data.org/524.png,,0.3579488508825609,0.26413077275622726,0.3779203763612118,H,1.4,1.4
2027-01-30,18,Toulouse,Lens,SCHEDULED,,,2027-01-30T00:00:00Z,https://crests.football-data.org/511.png,https://crests.football-data.org/546.png,,0.4154474223995069,0.28208100163827665,0.3024715759622164,A,1.2,1.3
2027-02-06,19,Troyes,Lille,SCHEDULED,,,2027-02-06T00:00:00Z,https://crests.football-data.org/531.png,https://crests.football-data.org/521.png,,0.41430815094003137,0.285675560350072,0.3000162887098965,A,1.2,1.3
2027-02-06,19,Lens,Angers,SCHEDULED,,,2027-02-06T00:00:00Z,https://crests.football-data.org/546.png,https://crests.football-data.org/532.png,,0.11749579062149254,0.15863248426838525,0.7238717251101221,H,2.1,0.8
2027-02-06,19,Le Havre,Toulouse,SCHEDULED,,,2027-02-06T00:00:00Z,https://crests.football-data.org/533.png,https://crests.football-data.org/511.png,,0.23463312401936703,0.3408619408859048,0.42450493509472814,H,1.3,1.0
2027-02-06,19,Lorient,Le Mans,SCHEDULED,,,2027-02-06T00:00:00Z,https://crests.football-data.org/525.png,https://upload.wikimedia.org/wikipedia/en/5/57/Le_Mans_FC_logo.svg,,0.22543484600095165,0.30087652235512063,0.47368863164392777,H,1.4,0.9
2027-02-06,19,Nice,Brest,SCHEDULED,,,2027-02-06T00:00:00Z,https://crests.football-data.org/522.png,https://crests.football-data.org/512.png,,0.27851830995738647,0.31223036529149956,0.4092513247511139,H,1.3,0.9
2027-02-06,19,Rennes,Lyon,SCHEDULED,,,2027-02-06T00:00:00Z,https://crests.football-data.org/529.png,https://crests.football-data.org/523.png,,0.3155960526629466,0.25415855633375734,0.4302453910032961,H,1.5,1.2
2027-02-06,19,Strasbourg,Paris FC,SCHEDULED,,,2027-02-06T00:00:00Z,https://crests.football-data.org/576.png,https://crests.football-data.org/1045.png,,0.18113576906345707,0.40443913940557547,0.41442509153096746,H,1.7,1.0
2027-02-06,19,Auxerre,Monaco,SCHEDULED,,,2027-02-06T00:00:00Z,https://crests.football-data.org/519.png,https://crests.football-data.org/548.png,,0.4276399022000664,0.2825660637633472,0.28979403403658643,A,1.1,1.5
2027-02-07,19,Paris SG,Marseille,TIMED,,,2027-02-07T19:45:00Z,https://crests.football-data.org/524.png,https://crests.football-data.org/516.png,,0.19137919005203913,0.2859219589686275,0.5226988509793333,H,1.8,0.9
2027-02-13,20,Brest,Rennes,SCHEDULED,,,2027-02-13T00:00:00Z,https://crests.football-data.org/512.png,https://crests.football-data.org/529.png,,0.40955674667566944,0.28908999084372705,0.30135326248060346,A,1.1,1.1
2027-02-13,20,Paris FC,Troyes,SCHEDULED,,,2027-02-13T00:00:00Z,https://crests.football-data.org/1045.png,https://crests.football-data.org/531.png,,0.1680296414837445,0.29402641179166006,0.5379439467245954,H,1.6,0.8
2027-02-13,20,Le Mans,Paris SG,SCHEDULED,,,2027-02-13T00:00:00Z,https://upload.wikimedia.org/wikipedia/en/5/57/Le_Mans_FC_logo.svg,https://crests.football-data.org/524.png,,0.47836776722376223,0.30378197358236153,0.21785025919387627,A,1.1,1.6
2027-02-13,20,Lorient,Le Havre,SCHEDULED,,,2027-02-13T00:00:00Z,https://crests.football-data.org/525.png,https://crests.football-data.org/533.png,,0.21724334236812978,0.2930468297833849,0.4897098278484854,H,1.6,0.8
2027-02-13,20,Auxerre,Strasbourg,SCHEDULED,,,2027-02-13T00:00:00Z,https://crests.football-data.org/519.png,https://crests.football-data.org/576.png,,0.32670312017040076,0.33469220165183533,0.33860467817776385,H,1.1,1.1
2027-02-13,20,Toulouse,Monaco,SCHEDULED,,,2027-02-13T00:00:00Z,https://crests.football-data.org/511.png,https://crests.football-data.org/548.png,,0.4064263695213172,0.2856502693166954,0.3079233611619875,A,1.1,1.4
2027-02-13,20,Marseille,Angers,SCHEDULED,,,2027-02-13T00:00:00Z,https://crests.football-data.org/516.png,https://crests.football-data.org/532.png,,0.17851061519345898,0.2769041917963285,0.5445851930102125,H,1.7,0.9
2027-02-13,20,Lille,Nice,SCHEDULED,,,2027-02-13T00:00:00Z,https://crests.football-data.org/521.png,https://crests.football-data.org/522.png,,0.1524163736746486,0.24408519670093176,0.6034984296244196,H,1.9,0.8
2027-02-13,20,Lyon,Lens,SCHEDULED,,,2027-02-13T00:00:00Z,https://crests.football-data.org/523.png,https://crests.football-data.org/546.png,,0.31784052331966206,0.2562221746444223,0.4259373020359155,H,1.5,1.1
2027-02-20,21,Angers,Paris FC,SCHEDULED,,,2027-02-20T00:00:00Z,https://crests.football-data.org/532.png,https://crests.football-data.org/1045.png,,0.3007367805175687,0.3440508078548995,0.35521241162753187,H,1.2,1.1
2027-02-20,21,Rennes,Toulouse,SCHEDULED,,,2027-02-20T00:00:00Z,https://crests.football-data.org/529.png,https://crests.football-data.org/511.png,,0.16335495836160685,0.2384647278526967,0.5981803137856964,H,1.7,0.8
2027-02-20,21,Paris SG,Brest,SCHEDULED,,,2027-02-20T00:00:00Z,https://crests.football-data.org/524.png,https://crests.football-data.org/512.png,,0.15749206792394263,0.26131430052749227,0.5811936315485652,H,2.0,0.9
2027-02-20,21,Strasbourg,Marseille,SCHEDULED,,,2027-02-20T00:00:00Z,https://crests.football-data.org/576.png,https://crests.football-data.org/516.png,,0.19552617387387372,0.3724796697426367,0.43199415638348965,H,1.8,1.0
2027-02-20,21,Nice,Auxerre,SCHEDULED,,,2027-02-20T00:00:00Z,https://crests.football-data.org/522.png,https://crests.football-data.org/519.png,,0.21510322070387558,0.24346169197246909,0.5414350873236553,H,1.7,1.0
2027-02-20,21,Le Havre,Lyon,SCHEDULED,,,2027-02-20T00:00:00Z,https://crests.football-data.org/533.png,https://crests.football-data.org/523.png,,0.40238367501463784,0.3182434986744128,0.2793728263109494,A,1.0,1.0
2027-02-20,21,Monaco,Le Mans,SCHEDULED,,,2027-02-20T00:00:00Z,https://crests.football-data.org/548.png,https://upload.wikimedia.org/wikipedia/en/5/57/Le_Mans_FC_logo.svg,,0.17636072348195944,0.2579881728619134,0.5656511036561273,H,1.8,0.9
2027-02-20,21,Lille,Lorient,SCHEDULED,,,2027-02-20T00:00:00Z,https://crests.football-data.org/521.png,https://crests.football-data.org/525.png,,0.14275459575759425,0.27862089259753625,0.5786245116448696,H,1.7,0.8
2027-02-20,21,Lens,Troyes,SCHEDULED,,,2027-02-20T00:00:00Z,https://crests.football-data.org/546.png,https://crests.football-data.org/531.png,,0.11849026270610152,0.1601882735834806,0.7213214637104178,H,2.1,0.8
2027-02-27,22,Strasbourg,Le Havre,SCHEDULED,,,2027-02-27T00:00:00Z,https://crests.football-data.org/576.png,https://crests.football-data.org/533.png,,0.11559065765922907,0.3365394484561068,0.5478698938846641,H,1.7,0.7
2027-02-27,22,Auxerre,Lille,SCHEDULED,,,2027-02-27T00:00:00Z,https://crests.football-data.org/519.png,https://crests.football-data.org/521.png,,0.4170167751129683,0.2947347555521956,0.28824846933483605,A,1.2,1.3
2027-02-27,22,Troyes,Nice,SCHEDULED,,,2027-02-27T00:00:00Z,https://crests.football-data.org/531.png,https://crests.football-data.org/522.png,,0.24262487353559362,0.27128798229687434,0.48608714416753207,H,1.3,1.0
2027-02-27,22,Brest,Monaco,SCHEDULED,,,2027-02-27T00:00:00Z,https://crests.football-data.org/512.png,https://crests.football-data.org/548.png,,0.4063662250628668,0.28692219760782467,0.3067115773293086,A,1.1,1.3
2027-02-27,22,Lorient,Angers,SCHEDULED,,,2027-02-27T00:00:00Z,https://crests.football-data.org/525.png,https://crests.football-data.org/532.png,,0.21947006652603232,0.29852206854653274,0.48200786492743486,H,1.6,0.8
2027-02-27,22,Marseille,Rennes,SCHEDULED,,,2027-02-27T00:00:00Z,https://crests.football-data.org/516.png,https://crests.football-data.org/529.png,,0.3363309907712036,0.2950398148174535,0.36862919441134284,H,1.3,1.1
2027-02-27,22,Lyon,Toulouse,SCHEDULED,,,2027-02-27T00:00:00Z,https://crests.football-data.org/523.png,https://crests.football-data.org/511.png,,0.15857566112182622,0.23057765806858704,0.6108466808095867,H,1.8,0.8
2027-02-27,22,Le Mans,Paris FC,SCHEDULED,,,2027-02-27T00:00:00Z,https://upload.wikimedia.org/wikipedia/en/5/57/Le_Mans_FC_logo.svg,https://crests.football-data.org/1045.png,,0.30674834524776623,0.3113933510993365,0.38185830365289725,H,1.3,1.1
2027-02-28,22,Paris SG,Lens,TIMED,,,2027-02-28T19:45:00Z,https://crests.football-data.org/524.png,https://crests.football-data.org/546.png,,0.2629692567564909,0.2543764969312674,0.48265424631224163,H,1.7,1.2
2027-03-06,23,Le Havre,Nice,SCHEDULED,,,2027-03-06T00:00:00Z,https://crests.football-data.org/533.png,https://crests.football-data.org/522.png,,0.26387756942245366,0.2776715742916285,0.4584508562859179,H,1.3,1.0
2027-03-06,23,Paris SG,Rennes,SCHEDULED,,,2027-03-06T00:00:00Z,https://crests.football-data.org/524.png,https://crests.football-data.org/529.png,,0.26208937782041775,0.24732951974558232,0.490581102434,H,1.8,1.1
2027-03-06,23,Lens,Strasbourg,SCHEDULED,,,2027-03-06T00:00:00Z,https://crests.football-data.org/546.png,https://crests.football-data.org/576.png,,0.23228601018829018,0.25784587188888075,0.5098681179228292,H,1.5,1.2
2027-03-06,23,Toulouse,Le Mans,SCHEDULED,,,2027-03-06T00:00:00Z,https://crests.football-data.org/511.png,https://upload.wikimedia.org/wikipedia/en/5/57/Le_Mans_FC_logo.svg,,0.22760390426427554,0.2981899139720189,0.47420618176370566,H,1.4,0.9
2027-03-06,23,Troyes,Lorient,SCHEDULED,,,2027-03-06T00:00:00Z,https://crests.football-data.org/531.png,https://crests.football-data.org/525.png,,0.3031161498487002,0.31101755349888577,0.385866296652414,H,1.3,1.0
2027-03-06,23,Angers,Auxerre,SCHEDULED,,,2027-03-06T00:00:00Z,https://crests.football-data.org/532.png,https://crests.football-data.org/519.png,,0.24904147042678687,0.2556157745776362,0.495342754995577,H,1.5,1.2
2027-03-06,23,Monaco,Lyon,SCHEDULED,,,2027-03-06T00:00:00Z,https://crests.football-data.org/548.png,https://crests.football-data.org/523.png,,0.2868969546139817,0.24152598973139383,0.47157705565462454,H,1.5,1.2
2027-03-06,23,Paris FC,Brest,SCHEDULED,,,2027-03-06T00:00:00Z,https://crests.football-data.org/1045.png,https://crests.football-data.org/512.png,,0.21107911339847277,0.30429439962201654,0.4846264869795106,H,1.4,0.9
2027-03-06,23,Lille,Marseille,SCHEDULED,,,2027-03-06T00:00:00Z,https://crests.football-data.org/521.png,https://crests.football-data.org/516.png,,0.18002149914929302,0.2861947888601861,0.5337837119905209,H,1.6,0.9
2027-03-13,24,Nice,Toulouse,SCHEDULED,,,2027-03-13T00:00:00Z,https://crests.football-data.org/522.png,https://crests.football-data.org/511.png,,0.22736580280211363,0.2920794745410538,0.48055472265683247,H,1.5,0.9
2027-03-13,24,Paris FC,Lorient,SCHEDULED,,,2027-03-13T00:00:00Z,https://crests.football-data.org/1045.png,https://crests.football-data.org/525.png,,0.19764466746876644,0.30609814349418313,0.49625718903705046,H,1.4,0.8
2027-03-13,24,Strasbourg,Angers,SCHEDULED,,,2027-03-13T00:00:00Z,https://crests.football-data.org/576.png,https://crests.football-data.org/532.png,,0.13344425101215965,0.25201498434062364,0.6145407646472167,H,1.7,0.9
2027-03-13,24,Le Mans,Rennes,SCHEDULED,,,2027-03-13T00:00:00Z,https://upload.wikimedia.org/wikipedia/en/5/57/Le_Mans_FC_logo.svg,https://crests.football-data.org/529.png,,0.407452657951549,0.2737836883572728,0.31876365369117815,A,1.1,1.3
2027-03-13,24,Brest,Lille,SCHEDULED,,,2027-03-13T00:00:00Z,https://crests.football-data.org/512.png,https://crests.football-data.org/521.png,,0.40457576267929796,0.28917911534306207,0.30624512197764,A,1.2,1.1
2027-03-13,24,Le Havre,Lens,SCHEDULED,,,2027-03-13T00:00:00Z,https://crests.football-data.org/533.png,https://crests.football-data.org/546.png,,0.43358639780928515,0.30629801828398107,0.26011558390673384,A,1.0,1.1
2027-03-13,24,Marseille,Monaco,SCHEDULED,,,2027-03-13T00:00:00Z,https://crests.football-data.org/516.png,https://crests.football-data.org/548.png,,0.33824487997111935,0.31121253566544405,0.35054258436343655,H,1.2,1.2
2027-03-13,24,Auxerre,Paris SG,SCHEDULED,,,2027-03-13T00:00:00Z,https://crests.football-data.org/519.png,https://crests.football-data.org/524.png,,0.4937243489722394,0.29890135980629234,0.2073742912214684,A,1.0,1.6
2027-03-13,24,Lyon,Troyes,SCHEDULED,,,2027-03-13T00:00:00Z,https://crests.football-data.org/523.png,https://crests.football-data.org/531.png,,0.15363644470509666,0.21910556905879944,0.627257986236104,H,1.8,0.8
2027-03-20,25,Angers,Le Mans,SCHEDULED,,,2027-03-20T00:00:00Z,https://crests.football-data.org/532.png,https://upload.wikimedia.org/wikipedia/en/5/57/Le_Mans_FC_logo.svg,,0.2468578520131601,0.3261932573696243,0.42694889061721564,H,1.3,1.0
2027-03-20,25,Toulouse,Brest,SCHEDULED,,,2027-03-20T00:00:00Z,https://crests.football-data.org/511.png,https://crests.football-data.org/512.png,,0.25199452707069087,0.3219237667917936,0.42608170613751567,H,1.3,0.9
2027-03-20,25,Troyes,Auxerre,SCHEDULED,,,2027-03-20T00:00:00Z,https://crests.football-data.org/531.png,https://crests.football-data.org/519.png,,0.2427011638540921,0.23027960367491745,0.5270192324709905,H,1.5,1.1
2027-03-20,25,Rennes,Paris FC,SCHEDULED,,,2027-03-20T00:00:00Z,https://crests.football-data.org/529.png,https://crests.football-data.org/1045.png,,0.2351150550266213,0.3267909437433701,0.4380940012300085,H,1.5,1.0
2027-03-20,25,Monaco,Le Havre,SCHEDULED,,,2027-03-20T00:00:00Z,https://crests.football-data.org/548.png,https://crests.football-data.org/533.png,,0.15461885594523664,0.2699758786907616,0.5754052653640017,H,1.9,0.8
2027-03-20,25,Paris SG,Strasbourg,SCHEDULED,,,2027-03-20T00:00:00Z,https://crests.football-data.org/524.png,https://crests.football-data.org/576.png,,0.19110186864955778,0.326727097757328,0.4821710335931141,H,1.8,1.2
2027-03-20,25,Lens,Lille,SCHEDULED,,,2027-03-20T00:00:00Z,https://crests.football-data.org/546.png,https://crests.football-data.org/521.png,,0.2509821428165643,0.2872984822124339,0.4617193749710018,H,1.6,1.1
2027-03-20,25,Lorient,Nice,SCHEDULED,,,2027-03-20T00:00:00Z,https://crests.football-data.org/525.png,https://crests.football-data.org/522.png,,0.23703012473231244,0.2652774806859003,0.4976923945817873,H,1.4,0.8
2027-03-21,25,Marseille,Lyon,TIMED,,,2027-03-21T19:45:00Z,https://crests.football-data.org/516.png,https://crests.football-data.org/523.png,,0.3363954709430054,0.2942230042667559,0.3693815247902387,H,1.2,1.1
2027-04-03,26,Le Havre,Troyes,SCHEDULED,,,2027-04-03T00:00:00Z,https://crests.football-data.org/533.png,https://crests.football-data.org/531.png,,0.23262437638227743,0.3245839417225911,0.44279168189513146,H,1.5,1.1
2027-04-03,26,Angers,Monaco,SCHEDULED,,,2027-04-03T00:00:00Z,https://crests.football-data.org/532.png,https://crests.football-data.org/548.png,,0.4577377335157914,0.3116619945829353,0.23060027190127327,A,1.0,1.6
2027-04-03,26,Le Mans,Marseille,SCHEDULED,,,2027-04-03T00:00:00Z,https://upload.wikimedia.org/wikipedia/en/5/57/Le_Mans_FC_logo.svg,https://crests.football-data.org/516.png,,0.31484057076449123,0.3115084449315911,0.3736509843039177,H,1.2,1.1
2027-04-03,26,Auxerre,Lens,SCHEDULED,,,2027-04-03T00:00:00Z,https://crests.football-data.org/519.png,https://crests.football-data.org/546.png,,0.44176588196052696,0.2755156687486948,0.2827184492907783,A,1.1,1.3
2027-04-03,26,Lille,Rennes,SCHEDULED,,,2027-04-03T00:00:00Z,https://crests.football-data.org/521.png,https://crests.football-data.org/529.png,,0.2636583921855137,0.25881122237712967,0.47753038543735654,H,1.6,1.0
2027-04-03,26,Brest,Lorient,SCHEDULED,,,2027-04-03T00:00:00Z,https://crests.football-data.org/512.png,https://crests.football-data.org/525.png,,0.2659382016427786,0.3233164118192448,0.4107453865379767,H,1.3,0.9
2027-04-03,26,Strasbourg,Toulouse,SCHEDULED,,,2027-04-03T00:00:00Z,https://crests.football-data.org/576.png,https://crests.football-data.org/511.png,,0.14437954711970086,0.30733994268073306,0.548280510199566,H,1.7,0.7
2027-04-03,26,Paris FC,Paris SG,SCHEDULED,,,2027-04-03T00:00:00Z,https://crests.football-data.org/1045.png,https://crests.football-data.org/524.png,,0.3782444103963785,0.3533506615767135,0.268404928026908,A,1.1,1.4
